lat,lon,wheelchair
55.6808577,37.753406,0
55.6808383,37.7531168,0
55.6799522,37.7541248,1
55.6801194,37.7540931,0
55.6802866,37.7540614,1
55.6804538,37.7540297,1
55.7493934,37.4752414,0
55.6080106,37.7553904,1
55.7741759,37.5457093,1
55.7312703,37.6704914,0
55.6953541,37.7601931,0
55.6951906,37.7601328,0
55.695027,37.7600726,0
55.6948635,37.7600124,0
55.6946999,37.7599522,0
55.6945364,37.759892,1
55.6965789,37.7632036,0
55.696649,37.7626742,0
55.6967314,37.7632712,1
55.6968838,37.7633388,0
55.6970363,37.7634064,0
55.6971887,37.763474,0
55.6973412,37.7635416,0
55.6967407,37.7617171,0
55.6969022,37.7617871,0
55.6970637,37.7618572,0
55.6972251,37.7619272,0
55.6973866,37.7619972,0
55.6975481,37.7620672,0
55.6959145,37.7604734,0
55.6985228,37.7634125,1
55.698801,37.7666282,0
55.6989524,37.7666923,0
55.6991037,37.7667563,0
55.699255,37.7668204,1
55.6994063,37.7668844,1
55.6991901,37.7686867,1
55.6990403,37.7686234,0
55.6988745,37.7685532,0
55.6987086,37.768483,0
55.6985428,37.7684128,0
55.6980579,37.7787053,0
55.6975153,37.7787362,0
55.6976719,37.7788006,0
55.6978284,37.778865,1
55.697912,37.7781829,1
55.6977502,37.7781181,0
55.6975884,37.7780533,0
55.6974266,37.7779885,0
55.6982512,37.7756164,0
55.698084,37.7755456,0
55.6979168,37.7754748,0
55.6977495,37.775404,0
55.6975823,37.7753333,0
55.6976673,37.7746464,0
55.6978267,37.7747139,0
55.6980065,37.7747899,0
55.698183,37.7748647,1
55.6983359,37.7749294,1
55.6984107,37.7741899,1
55.6982476,37.7741209,1
55.6980845,37.7740519,0
55.6979214,37.7739829,1
55.6977584,37.7739138,1
55.6980217,37.7722026,1
55.6981796,37.7722695,0
55.6983375,37.7723363,0
55.6984954,37.7724032,0
55.6986533,37.77247,1
55.6988048,37.7727867,0
55.6969917,37.7810397,0
55.6971629,37.7811099,0
55.6973342,37.78118,1
55.6975054,37.7812502,1
55.6977563,37.7809301,1
55.6972687,37.7804961,0
55.6974299,37.7805573,0
55.697591,37.7806186,1
55.6976897,37.7798244,1
55.6975291,37.779756,0
55.6973684,37.7796877,0
55.8509781,37.3526533,1
55.7521498,37.6689514,0
55.7814447,37.5825099,0
55.8459242,37.3582601,1
55.7388417,37.659141,0
55.6846826,37.585573,1
55.791401,37.5212908,0
55.8928774,37.5008364,1
55.7063403,37.74836,1
55.7074929,37.7448022,1
55.7074143,37.7445023,1
55.7073357,37.7442024,1
55.7072571,37.7439025,1
55.7045973,37.7491928,1
55.7047693,37.7490791,1
55.7049414,37.7489654,1
55.7051135,37.7488517,1
55.7052855,37.748738,1
55.7054576,37.7486243,1
55.7056297,37.7485106,1
55.7058017,37.7483969,1
55.7059738,37.7482832,1
55.7061459,37.7481695,1
55.7012779,37.7512254,1
55.7025764,37.7505043,1
55.7024051,37.7506211,1
55.7022337,37.7507378,1
55.7020624,37.7508546,1
55.7018911,37.7509714,1
55.7017197,37.7510882,1
55.7015484,37.7512049,1
55.7028319,37.7503117,1
55.7012916,37.7541681,1
55.70129,37.7536307,1
55.7013066,37.7532371,1
55.7013642,37.7528314,1
55.7013928,37.7527388,1
55.7016419,37.7525936,1
55.6962289,37.7546857,1
55.6960558,37.7548017,1
55.6958827,37.7549178,1
55.6957095,37.7550338,1
55.6955364,37.7551498,1
55.6953633,37.7552658,1
55.6951902,37.7553818,1
55.695017,37.7554979,1
55.6948439,37.7556139,1
55.6965113,37.7544361,1
55.6978521,37.7535723,1
55.698128,37.7534477,1
55.6983021,37.7533302,1
55.6984761,37.7532127,1
55.6986502,37.7530951,1
55.6988242,37.7529776,1
55.6989982,37.7528601,1
55.6991723,37.7527425,1
55.6223748,37.6967292,1
55.6224267,37.6970543,1
55.6222354,37.6965101,1
55.6220819,37.6965477,1
55.6219372,37.6966201,1
55.6217345,37.6967216,1
55.6215402,37.6966095,1
55.621403,37.6966782,1
55.6212435,37.6967581,1
55.6212286,37.6969992,1
55.6212821,37.6973343,1
55.6213221,37.6975853,1
55.6211891,37.6974411,0
55.6245952,37.7059631,1
55.624854,37.7058199,0
55.6251208,37.7056723,1
55.625477,37.7066807,1
55.6253971,37.7062276,1
55.6253176,37.7057766,1
55.6251922,37.7055076,1
55.6105152,37.7400229,0
55.6104823,37.7398186,1
55.7215228,37.6105668,0
55.6056736,37.7244518,1
55.6050518,37.7247797,1
55.6037827,37.7247537,1
55.6038475,37.7251477,1
55.6125238,37.722378,1
55.6130256,37.7221326,0
55.8446632,37.3505103,1
55.6939309,37.5588133,1
55.7170573,37.622007,0
55.8432937,37.3529452,1
55.8433338,37.3528665,0
55.7398615,37.5304355,1
55.844172,37.4420232,0
55.8452118,37.3729277,0
55.8437907,37.3522509,0
55.8435329,37.3548522,0
55.843604,37.3547426,0
55.8435596,37.3547686,0
55.8434765,37.3567884,1
55.8432812,37.3530194,1
55.8446135,37.3566343,1
55.8445672,37.3563789,1
55.6791039,37.5617588,0
55.7063083,37.6848269,1
55.7689122,37.572919,0
55.7101143,37.5990721,0
55.6654423,37.7481282,1
55.8445816,37.3565546,1
55.7873505,37.6996041,1
55.6140938,37.734374,1
55.61383,37.7320967,1
55.6140544,37.7320545,1
55.6143615,37.7322757,1
55.6144076,37.7332668,1
55.6144224,37.7335846,1
55.6144364,37.7338848,1
55.6115899,37.7319699,1
55.6266245,37.7257921,1
55.6266151,37.7261703,1
55.6267179,37.7264532,1
55.6266902,37.7270387,1
55.6264604,37.7272951,1
55.6262528,37.7272789,1
55.6260259,37.7272613,1
55.6357495,37.7247514,1
55.6357452,37.7251075,1
55.6358921,37.725132,1
55.6366919,37.7229836,1
55.6368758,37.7230711,1
55.636955,37.7233534,1
55.6369063,37.7249995,1
55.6368547,37.7254314,1
55.636612,37.7254261,1
55.6368659,37.72404,1
55.6368551,37.7244845,1
55.635917,37.7240427,1
55.6359126,37.7244624,1
55.6362032,37.7232741,0
55.6359836,37.7232601,1
55.6357641,37.7232462,1
55.6357252,37.7237141,1
55.6366446,37.7207543,1
55.6369076,37.7191408,1
55.6360335,37.7198396,1
55.6360275,37.7202822,1
55.6363013,37.7191205,1
55.636084,37.7191137,1
55.6358584,37.7191066,1
55.6358013,37.7207047,1
55.635821,37.7210659,1
55.6360268,37.7210829,1
55.636216,37.7210986,1
55.7719846,37.6199676,0
55.731364,37.6086996,0
55.7316842,37.6089048,0
55.6257608,37.7283581,1
55.8622786,37.4350172,1
55.8435384,37.3546792,0
55.6920232,37.5627279,1
55.7378177,37.5214742,0
55.7376655,37.5198319,1
55.6119157,37.5381876,0
55.9207379,37.5497913,1
55.9205805,37.5496841,1
55.8319454,37.5929093,0
55.625367,37.7256869,1
55.6257335,37.7227856,1
55.6250176,37.7174362,1
55.6250678,37.7177401,1
55.625118,37.7180439,1
55.6251682,37.7183478,1
55.6252185,37.7186517,1
55.6252687,37.7189555,1
55.6253189,37.7192594,1
55.6253691,37.7195632,1
55.6254193,37.7198671,1
55.6254695,37.720171,1
55.6254235,37.7206073,1
55.6254731,37.7209071,1
55.6255226,37.7212068,1
55.6255721,37.7215065,1
55.6258993,37.7186685,1
55.6258532,37.7183846,1
55.6258071,37.7181007,1
55.625761,37.7178168,1
55.6261044,37.7196782,1
55.6260531,37.7193428,1
55.6115746,37.720007,0
55.6253919,37.7140996,1
55.625453,37.7144886,1
55.6257346,37.7162078,1
55.6256615,37.7157641,1
55.6267109,37.7213213,1
55.6266563,37.7209766,1
55.6266018,37.7206318,1
55.6265473,37.7202871,1
55.626556,37.7200498,1
55.626708,37.7199744,1
55.6268601,37.719899,1
55.6265611,37.7271057,1
55.6265631,37.722291,1
55.6265373,37.7221086,1
55.6264922,37.7217903,1
55.8227334,37.823026,1
55.8227106,37.8234375,0
55.8223921,37.8237195,1
55.6086019,37.7099564,1
55.6096487,37.7154687,0
55.6090344,37.7115747,1
55.6090826,37.7118805,1
55.6091309,37.7121864,1
55.6091791,37.7124923,1
55.6092274,37.7127981,1
55.6092756,37.713104,1
55.6093239,37.7134098,1
55.6093721,37.7137157,1
55.6094204,37.7140215,1
55.6094687,37.7143274,1
55.6095169,37.7146333,1
55.6095652,37.7149391,1
55.6096134,37.715245,1
55.6096617,37.7155508,1
55.6079913,37.7053619,1
55.6080441,37.7056921,1
55.608097,37.7060223,1
55.6081498,37.7063525,1
55.6082026,37.7066826,1
55.6082555,37.7070128,1
55.6083083,37.707343,1
55.6083612,37.7076732,1
55.608414,37.7080034,1
55.6084669,37.7083335,1
55.6085197,37.7086637,1
55.6085726,37.7089939,1
55.7537135,37.6377846,1
55.7536413,37.6379103,1
55.6208471,37.7601706,1
55.6209785,37.7598524,1
55.6211099,37.7595342,1
55.6203897,37.7587518,1
55.6202353,37.7591367,1
55.6196056,37.7571755,1
55.6194239,37.7572044,1
55.6192422,37.7572333,1
55.6190605,37.7572622,1
55.6188788,37.7572911,1
55.6186971,37.75732,1
55.6195891,37.7564154,1
55.6195645,37.7559278,1
55.6186407,37.7558609,1
55.6188669,37.7558312,1
55.6190932,37.7558015,1
55.6193194,37.7557718,1
55.739199,37.6747715,1
55.7628934,37.5925532,0
55.6223617,37.701555,1
55.8064199,37.5851824,0
55.8434808,37.3653871,1
55.8434066,37.365591,1
55.8415741,37.3700649,1
55.6861858,37.5932008,1
55.8649644,37.4748773,1
55.8652061,37.4750834,0
55.8654839,37.4762585,0
55.8226314,37.8230323,1
55.8226864,37.8231208,1
55.8226488,37.8231972,1
55.8226503,37.8232817,1
55.8226827,37.8232831,1
55.8227128,37.8232817,1
55.8226661,37.8233823,1
55.8226917,37.823381,1
55.8227143,37.823381,1
55.8226955,37.8234373,1
55.8226164,37.823393,1
55.8226167,37.8234443,1
55.8226171,37.8234956,1
55.8226175,37.8235469,1
55.8226179,37.8235982,1
55.8225064,37.8236103,1
55.8225041,37.8237592,1
55.8655432,37.4761661,1
55.8624645,37.4350172,1
55.8628965,37.4348643,1
55.832923,37.6575112,1
55.6120359,37.7299524,1
55.6119657,37.7295126,1
55.6119187,37.730161,1
55.7999433,37.6388813,1
55.842273,37.3737019,1
55.5869633,37.7349552,0
55.5870497,37.7347648,0
55.7352803,37.6672798,0
55.7235532,37.6895627,0
55.7632641,37.6419238,0
55.7360021,37.5952301,1
55.6038188,37.744281,1
55.6900297,37.6169631,0
55.8035857,37.7445908,1
55.7555654,37.6651421,0
55.8437427,37.3568563,0
55.8411954,37.4933995,1
55.8459726,37.3576912,1
55.8458755,37.3578044,1
55.8459696,37.3575598,1
55.8459067,37.3575123,1
55.7923287,37.5861196,0
55.846156,37.358817,1
55.8461567,37.3587071,1
55.8462915,37.3585966,1
55.8463831,37.3584351,1
55.8078485,37.510568,1
55.7598526,37.5684223,0
55.7796421,37.6443327,0
55.5568378,37.4185378,1
55.8641329,37.4742276,0
55.7732948,37.6058927,1
55.7605024,37.6570144,0
55.677738,37.6969237,1
55.6497749,37.7298765,1
55.6514716,37.7296664,1
55.6511697,37.7298473,1
55.6509502,37.7298559,1
55.6507233,37.7298648,1
55.6504887,37.7298739,1
55.6502495,37.7298833,1
55.6501582,37.7302077,1
55.6501636,37.7306422,1
55.6501492,37.7297679,1
55.7139484,37.7370334,1
55.7140433,37.7372259,1
55.7141358,37.7372297,1
55.7142178,37.7371058,1
55.7143192,37.7369527,1
55.7143832,37.7368559,1
55.7143749,37.7364976,1
55.7143358,37.7364323,1
55.7151367,37.7403879,1
55.7150486,37.7400718,1
55.7149556,37.7397385,1
55.7159279,37.7418247,1
55.7146883,37.7414194,1
55.7146489,37.7419503,1
55.7145892,37.7416702,0
55.7147533,37.7424399,0
55.7149259,37.7425095,0
55.7150723,37.742415,1
55.7152548,37.742297,1
55.7154466,37.7421732,0
55.7156192,37.7420617,1
55.7157228,37.7417167,0
55.715662,37.7414799,0
55.7155788,37.7411551,1
55.7155022,37.7408565,1
55.7153133,37.740914,1
55.715351,37.7405773,0
55.717751,37.740348,1
55.7186564,37.7387066,1
55.7188217,37.7387207,1
55.7189756,37.7387339,1
55.7191467,37.7387485,1
55.7220458,37.7374935,1
55.7218704,37.7374819,0
55.7217046,37.7374738,0
55.7215275,37.7374631,0
55.7213571,37.7374531,0
55.7239743,37.737676,1
55.7238089,37.7376676,1
55.7236435,37.7376591,1
55.7234781,37.7376507,1
55.7233127,37.7376422,1
55.737485,37.7357088,1
55.7376376,37.7358023,1
55.7381581,37.7358483,1
55.7380264,37.7357756,1
55.7378837,37.7356968,0
55.7377491,37.7356225,0
55.7383558,37.7363835,1
55.7383586,37.7360724,1
55.7400078,37.7400461,0
55.7400087,37.7403438,0
55.713596,37.6219415,1
55.6848826,37.7221426,1
55.6848766,37.7216544,1
55.6848702,37.7211421,1
55.6847945,37.720356,1
55.6847965,37.7199348,1
55.6847987,37.7194788,1
55.6843623,37.7180956,1
55.6841778,37.7180986,1
55.6840039,37.7181014,1
55.683833,37.7181041,1
55.6836368,37.7182035,1
55.683472,37.7183511,1
55.683309,37.7184971,1
55.6831527,37.7186372,1
55.6825824,37.7183485,1
55.6822287,37.7180962,1
55.6820472,37.7181,1
55.6818656,37.7181039,1
55.6817023,37.7181074,1
55.681495,37.7182095,1
55.6813354,37.7183539,1
55.6811726,37.718501,1
55.6810172,37.7186416,1
55.6809614,37.7209167,1
55.6809642,37.7206012,1
55.6809671,37.7202858,1
55.6809699,37.7199704,1
55.6809727,37.719655,1
55.6809756,37.7193395,1
55.6822265,37.7267671,1
55.682213,37.7263419,1
55.6821994,37.7259167,1
55.6816405,37.7293277,1
55.6818196,37.7293542,1
55.6819986,37.7293807,1
55.6821777,37.7294072,1
55.6823567,37.7294337,1
55.6825358,37.7294602,1
55.684969,37.7308959,1
55.6855076,37.7309076,1
55.6867098,37.7304662,1
55.6865516,37.7306435,1
55.6863933,37.7308209,1
55.686235,37.7309982,1
55.6860767,37.7311755,1
55.6859185,37.7313528,1
55.6867298,37.7316974,1
55.6868801,37.7315026,1
55.6870304,37.7313077,1
55.6871807,37.7311129,1
55.6873309,37.7309181,1
55.6874812,37.7307233,1
55.6882432,37.7308617,1
55.6881185,37.7310626,1
55.6879938,37.7312635,1
55.6878691,37.7314644,1
55.6877444,37.7316653,1
55.6876197,37.7318662,1
55.6884149,37.7319198,1
55.6885435,37.7316871,1
55.6886721,37.7314545,1
55.6888007,37.7312218,1
55.6889293,37.7309891,0
55.6890579,37.7307565,0
55.6907232,37.727591,1
55.6906871,37.7278965,1
55.690651,37.7282019,1
55.6906149,37.7285074,1
55.6905788,37.7288128,1
55.6905427,37.7291182,1
55.6905066,37.7294237,1
55.6904705,37.7297291,1
55.6920563,37.7273438,1
55.6918942,37.7271982,1
55.691732,37.7270525,1
55.6915699,37.7269068,1
55.6927238,37.7261896,1
55.692613,37.7264315,1
55.6925022,37.7266733,1
55.6923914,37.7269151,1
55.6910111,37.6056836,0
55.7066642,37.684616,1
55.7362533,37.7515072,1
55.735971,37.7540025,1
55.8772654,37.4814959,1
55.8774895,37.481289,1
55.717035,37.6189452,0
55.6283306,37.6771738,1
55.6239195,37.6726206,1
55.6238321,37.6725198,1
55.6237097,37.6723786,1
55.6235833,37.6722328,1
55.6234397,37.6720672,1
55.6314604,37.6808988,0
55.6313147,37.6807639,1
55.631169,37.6806289,1
55.6310234,37.680494,1
55.6340454,37.682448,1
55.6338591,37.6824218,1
55.6336728,37.6823957,1
55.6334866,37.6823696,1
55.6333003,37.6823434,1
55.633114,37.6823173,1
55.6331854,37.681237,1
55.6333649,37.6812634,1
55.6335444,37.6812897,1
55.6337238,37.6813161,1
55.6339033,37.6813425,1
55.6340828,37.6813689,1
55.6354292,37.6805359,1
55.6352445,37.6805121,1
55.6350598,37.6804883,1
55.6348751,37.6804646,1
55.6346905,37.6804408,1
55.6345058,37.6804171,1
55.6354813,37.679472,1
55.6352945,37.6794479,1
55.6351076,37.6794239,1
55.6349208,37.6793999,1
55.634734,37.6793759,1
55.6345471,37.6793518,1
55.6223848,37.7015161,1
55.6039303,37.7360103,1
55.6517191,37.4629003,0
55.7704698,37.6240405,0
55.7631621,37.6362661,0
55.7632617,37.6365986,0
55.8434669,37.3526049,0
55.7775177,37.601864,0
55.8445251,37.3583972,0
55.8158704,37.4628895,1
55.64221,37.603666,1
55.7741419,37.6184428,0
55.6539475,37.6331928,1
55.7170841,37.6230284,0
55.7667934,37.6242559,1
55.5570799,37.4228555,1
55.7167916,37.6078762,0
55.7188345,37.6081261,0
55.765157,37.6081484,0
55.8463931,37.3582967,1
55.8463148,37.3583101,1
55.8462592,37.3582256,1
55.8461109,37.358196,1
55.7204855,37.6004921,1
55.822642,37.431474,1
55.7753813,37.5840556,0
55.7361143,37.5913893,0
55.6862984,37.5941693,0
55.67312,37.7501859,1
55.6762482,37.745458,1
55.6743272,37.7456262,1
55.6744968,37.7455952,0
55.674671,37.7455634,0
55.6746168,37.7445411,1
55.6744385,37.7445676,1
55.6742708,37.7445925,1
55.6751725,37.7453519,1
55.6757227,37.745259,1
55.6755429,37.7452894,1
55.6753608,37.7453201,1
55.67619,37.745269,0
55.676376,37.7452417,0
55.676559,37.7452148,0
55.6767438,37.7451877,0
55.6768668,37.7449615,0
55.6726032,37.7409063,1
55.6725845,37.7406176,1
55.6725856,37.7404261,1
55.6727152,37.7403997,1
55.6728868,37.7403648,1
55.6730032,37.7403675,1
55.7174078,37.7885418,0
55.7649971,37.611284,1
55.717413,37.7889579,1
55.6794609,37.6691147,0
55.681064,37.6747525,0
55.7676317,37.6164365,0
55.7415324,37.530862,1
55.6482231,37.7515177,1
55.6482418,37.7518217,0
55.6482969,37.7535,1
55.6481739,37.7533235,1
55.6480417,37.753338,1
55.6478553,37.7534131,1
55.6476825,37.7534828,1
55.6475134,37.7535509,1
55.6475104,37.7536886,1
55.6475428,37.7539412,1
55.6475809,37.754238,1
55.6476246,37.7545784,1
55.6478,37.7547279,1
55.647379,37.7554994,1
55.6473242,37.7555598,1
55.6471678,37.7559563,0
55.6471067,37.7562021,0
55.6467382,37.7564138,0
55.6465193,37.7565061,0
55.6462847,37.7564382,0
55.6460804,37.7561833,0
55.6459564,37.7558365,0
55.6459111,37.755493,0
55.6460766,37.7543128,1
55.6460993,37.7540516,1
55.6462387,37.7539978,1
55.6464189,37.7539284,1
55.646599,37.7538589,1
55.6467859,37.7538518,1
55.6467482,37.7551315,1
55.6468212,37.7552393,1
55.6469844,37.7547503,0
55.6469424,37.7544083,1
55.6468978,37.7540458,1
55.6849086,37.7379768,0
55.6792452,37.739016,1
55.6795314,37.7380539,1
55.7655388,37.6158088,0
55.7636816,37.6365862,1
55.6856217,37.7377585,1
55.6856303,37.7383017,1
55.6858454,37.7382605,1
55.6860576,37.7382199,1
55.686038,37.7382496,0
55.6864208,37.7392194,1
55.6863921,37.7387474,1
55.6863679,37.738349,1
55.6862524,37.7380559,1
55.9187939,37.8066521,0
55.7670598,37.6116594,0
55.6841438,37.7387997,1
55.6843743,37.7384303,1
55.6846092,37.7383927,1
55.684796,37.7383628,1
55.6872031,37.7524112,1
55.6873472,37.7520698,1
55.6872515,37.7514563,0
55.6873333,37.7511169,0
55.687415,37.7507737,1
55.7662553,37.6083468,0
55.6366533,37.7135298,1
55.636207,37.7138703,1
55.6347287,37.737729,1
55.6351187,37.7382951,1
55.6350716,37.7379311,1
55.6349304,37.7375289,1
55.6354052,37.7388272,1
55.6354519,37.7391992,1
55.6354966,37.7395701,1
55.6355426,37.7399442,1
55.6355812,37.7402981,1
55.6350347,37.7404058,1
55.6352461,37.7403319,1
55.6339235,37.7402241,1
55.6338771,37.7398604,1
55.633832,37.7394915,1
55.6337868,37.7391128,1
55.6337178,37.7403966,1
55.6297501,37.7352758,1
55.6297494,37.7356962,1
55.6297487,37.7361166,1
55.6287202,37.7358578,1
55.6287202,37.7354877,1
55.6289091,37.7350614,1
55.6291328,37.7350602,1
55.6293565,37.735059,1
55.6293399,37.736311,1
55.6291199,37.7363179,1
55.6289,37.7363248,1
55.7369376,37.6017981,1
55.8465603,37.3569357,1
55.727754,37.6649282,1
55.7274181,37.6649197,1
55.7280899,37.6649367,1
55.7272502,37.6649155,1
55.7282578,37.664941,1
55.7270823,37.6649112,1
55.727922,37.6649325,1
55.7275861,37.664924,1
55.6216789,37.7463859,1
55.6216974,37.7467531,1
55.621718,37.7471621,1
55.6217365,37.7475296,1
55.6217559,37.7479162,1
55.6217753,37.7483021,0
55.621795,37.748693,0
55.6218144,37.7490783,1
55.621768,37.7495198,1
55.6218135,37.7493362,0
55.6216799,37.749875,1
55.6215948,37.7502184,1
55.6215098,37.750561,1
55.6217394,37.7536174,1
55.6217398,37.7551087,1
55.6217226,37.7547454,1
55.6217031,37.7543339,1
55.6217335,37.7558977,1
55.6217512,37.7562108,1
55.6217691,37.7565283,1
55.6217868,37.7568409,1
55.6218054,37.7571716,1
55.6218239,37.757499,1
55.6212248,37.7584399,1
55.6210493,37.7584748,1
55.6208706,37.7585103,0
55.6206936,37.7585455,0
55.7387584,37.526502,1
55.6431307,37.6755114,1
55.7092698,37.6529153,0
55.7489916,37.5357529,0
55.7466179,37.5369836,1
55.7478433,37.5370493,1
55.8476273,37.3509958,1
55.8476783,37.3508942,1
55.7411018,37.5255237,0
55.7410373,37.5255257,0
55.8532329,37.4381025,0
55.7892592,37.6081055,0
55.9020667,37.5687574,0
55.8960016,37.5735584,0
55.8958297,37.5735486,1
55.8955391,37.5735404,0
55.8934474,37.5735215,0
55.8919651,37.5731763,0
55.8919638,37.5733414,0
55.8919133,37.5734435,0
55.7708737,37.6321737,0
55.8522645,37.6985035,0
55.8528002,37.6985289,0
55.7689555,37.628308,0
55.7195152,37.6083173,1
55.6455719,37.5211183,1
55.6448296,37.5220958,0
55.6453961,37.5208898,1
55.7589529,37.652264,0
55.7648399,37.6366961,1
55.7550373,37.6576276,1
55.755184,37.6576641,1
55.7553308,37.6577006,1
55.7554775,37.6577371,1
55.7105636,37.6067117,1
55.6686401,37.5183977,1
55.6696951,37.4535084,0
55.6458475,37.5434871,0
55.6615567,37.5446084,1
55.8566679,37.6860536,0
55.8565364,37.6858735,0
55.7040089,37.5758198,0
55.75716,37.5754529,0
55.7815252,37.5728479,0
55.6828516,37.6244858,0
55.7203903,37.4316055,0
55.6800964,37.5579683,0
55.7150639,37.6219418,0
55.7609898,37.6022436,0
55.7622537,37.5890337,0
55.7909881,37.4830234,0
55.790869,37.4828316,1
55.7679018,37.6004854,0
55.7459514,37.6696193,0
55.7730052,37.4867061,0
55.7389026,37.6146904,0
55.7388728,37.6149706,0
55.7461778,37.5633529,0
55.6800397,37.5580528,0
55.7593365,37.6111016,0
55.823534,37.5010063,1
55.681337,37.4588221,1
55.7834173,37.6322601,1
55.7724839,37.6476493,0
55.7819272,37.5994568,0
55.7494975,37.7102387,0
55.8462569,37.3587875,1
55.6039532,37.736016,1
55.7140196,37.621955,0
55.7629564,37.6353301,0
55.8736925,37.6654565,0
55.8666954,37.5405233,0
55.8480307,37.5664602,0
55.8209047,37.627919,1
55.7819408,37.599277,0
55.7492137,37.7100134,0
55.7048005,37.6222783,0
55.7046055,37.5981116,1
55.7972155,37.8195944,1
55.7707972,37.6206907,0
55.7718146,37.6202099,0
55.6074542,37.7062592,1
55.6075069,37.7065881,1
55.6075576,37.706905,1
55.6076131,37.707252,1
55.6076599,37.7075444,1
55.6077051,37.7078267,1
55.6061581,37.7087976,0
55.6073667,37.7084709,1
55.6070415,37.7086302,1
55.8165071,37.8112105,1
55.8299197,37.6343642,1
55.8247139,37.638088,1
55.7933875,37.6727368,0
55.8126065,37.6976444,0
55.8123149,37.6977959,0
55.597188,37.719538,1
55.5973555,37.7194278,1
55.5975229,37.7193176,1
55.5976904,37.7192074,1
55.5979469,37.7189095,1
55.5980685,37.718674,1
55.5981901,37.7184385,1
55.5983117,37.718203,1
55.5984332,37.7179674,1
55.5985548,37.7177319,1
55.5987116,37.7175326,1
55.5988865,37.7174194,1
55.5990614,37.7173063,1
55.5992363,37.7171931,1
55.5995987,37.7198839,1
55.5994184,37.7199993,1
55.5992382,37.7201146,1
55.5990579,37.72023,1
55.5988776,37.7203454,1
55.5986973,37.7204607,1
55.598517,37.7205761,1
55.5983367,37.7206915,1
55.5981564,37.7208069,1
55.5979761,37.7209222,1
55.7543998,37.6371807,0
55.7469342,37.5869812,0
55.7392816,37.6053308,0
55.8487144,37.4267203,1
55.83984,37.3504311,1
55.8434383,37.3526613,0
55.767096,37.6081283,0
55.7705369,37.6280437,0
55.7620092,37.6344261,0
55.7662164,37.6290844,0
55.7669913,37.6244574,0
55.7165703,37.6100603,0
55.8472729,37.6379961,0
55.8527568,37.5854997,1
55.8040732,37.7602504,1
55.8396173,37.5281237,1
55.7830606,37.7348455,1
55.8352966,37.4905765,0
55.8353619,37.4905171,0
55.9020625,37.5858394,1
55.8658699,37.7053733,1
55.8159773,37.5976149,1
55.826724,37.444245,1
55.7233106,37.8251335,1
55.7623636,37.7345867,1
55.7596385,37.7014724,1
55.7830678,37.5284386,1
55.7776678,37.5245481,1
55.7171202,37.6778415,0
55.7408706,37.4154931,1
55.6766876,37.6922043,0
55.6356304,37.7638826,1
55.6783515,37.6443318,1
55.6684415,37.6485653,0
55.705103,37.479335,1
55.6096138,37.7194912,1
55.6817808,37.4928001,1
55.637525,37.599555,1
55.6514072,37.4901906,0
55.6469567,37.4121385,1
55.6126136,37.5363796,1
55.6199538,37.507126,1
55.6061023,37.5143658,1
55.5960299,37.5375183,0
55.591459,37.365835,0
55.6686696,37.5183226,0
55.7112751,37.612828,1
55.8070319,37.8185865,1
55.8073048,37.8184739,1
55.8379837,37.4362484,0
55.8659881,37.4425659,1
55.8516878,37.4402996,0
55.8516567,37.4403043,0
55.7981783,37.5167409,1
55.7136361,37.5787551,1
55.7362927,37.5231032,0
55.7464408,37.6722478,1
55.7482205,37.717623,1
55.7483373,37.7175279,0
55.7484733,37.7174386,0
55.7486164,37.7173505,1
55.7487514,37.7172647,1
55.748866,37.7171918,1
55.7489763,37.7171217,1
55.7491007,37.7170564,1
55.596323,37.7744829,1
55.7077795,37.5833066,0
55.7430365,37.6531249,0
55.7431597,37.6530736,0
55.7484081,37.7031961,1
55.7484585,37.7034572,1
55.7483289,37.7036054,1
55.7481745,37.7036996,0
55.748422,37.7153608,1
55.7485831,37.7152565,1
55.7486988,37.7151816,1
55.7487427,37.7153429,1
55.7488127,37.7156842,1
55.7492051,37.7146302,1
55.7490898,37.715086,1
55.7491528,37.7154019,1
55.7492116,37.7156966,1
55.7492446,37.7159995,1
55.7495822,37.7145899,1
55.7497819,37.7144047,1
55.7499482,37.7143027,1
55.7501295,37.7141914,1
55.7503057,37.7140834,1
55.7504809,37.7139759,1
55.7505492,37.7140533,1
55.7478941,37.7031296,1
55.747273,37.7017649,1
55.7750757,37.6276872,0
55.7334535,37.6191676,1
55.7713324,37.8465666,1
55.8412127,37.4946669,0
55.8409296,37.493602,1
55.680088,37.6234371,0
55.7393447,37.6604102,0
55.7695773,37.622695,0
55.7695137,37.6226836,0
55.8082042,37.8290729,1
55.808277,37.8290507,1
55.6498349,37.70139,1
55.8084336,37.8288818,0
55.6848603,37.596174,0
55.8476505,37.3561321,0
55.6903554,37.6012767,1
55.8470376,37.3562676,0
55.8472657,37.3558103,0
55.8478974,37.3544222,0
55.8480239,37.3544115,0
55.8475677,37.3534566,0
55.8474532,37.3535773,1
55.7585473,37.6864089,1
55.7401531,37.6610251,0
55.739631,37.6641973,0
55.7349596,37.6690142,1
55.7582774,37.6395739,0
55.6052842,37.724672,1
55.6055535,37.7245315,1
55.6106168,37.7108252,1
55.6106638,37.7111306,1
55.6107108,37.711436,1
55.6107578,37.7117415,1
55.6108048,37.7120469,1
